Id ;Facility Name;VAMC System Health Service;Facility description of services;Owner
vha_610A4 - Addiction and substance abuse care;Fort Wayne VA Medical Center;Addiction and substance abuse care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Audiology and speech;Fort Wayne VA Medical Center;Audiology and speech at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Cancer care;Fort Wayne VA Medical Center;Cancer care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Cardiology;Fort Wayne VA Medical Center;Cardiology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Caregiver support;Fort Wayne VA Medical Center;Caregiver support at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Dental/oral surgery;Fort Wayne VA Medical Center;Dental/oral surgery at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Diabetic care;Fort Wayne VA Medical Center;Diabetic care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Extended care and rehabilitation;Fort Wayne VA Medical Center;Extended care and rehabilitation at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Gastroenterology;Fort Wayne VA Medical Center;Gastroenterology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Homeless Veteran care;Fort Wayne VA Medical Center;Homeless Veteran care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - LGBT Veteran care;Fort Wayne VA Medical Center;LGBT Veteran care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Mental health care;Fort Wayne VA Medical Center;Mental health care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Minority Veteran care;Fort Wayne VA Medical Center;Minority Veteran care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Ophthalmology;Fort Wayne VA Medical Center;Ophthalmology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Optometry;Fort Wayne VA Medical Center;Optometry at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Otolaryngology;Fort Wayne VA Medical Center;Otolaryngology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Pain management;Fort Wayne VA Medical Center;Pain management at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Palliative and hospice care;Fort Wayne VA Medical Center;Palliative and hospice care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Patient advocates;Fort Wayne VA Medical Center;Patient advocates at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Podiatry;Fort Wayne VA Medical Center;Podiatry at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Primary care;Fort Wayne VA Medical Center;Primary care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - PTSD care;Fort Wayne VA Medical Center;PTSD care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Returning service member care;Fort Wayne VA Medical Center;Returning service member care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Smoking and tobacco cessation;Fort Wayne VA Medical Center;Smoking and tobacco cessation at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Social work;Fort Wayne VA Medical Center;Social work at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Suicide prevention;Fort Wayne VA Medical Center;Suicide prevention at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Surgery;Fort Wayne VA Medical Center;Surgery at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Urgent care;Fort Wayne VA Medical Center;Urgent care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Urology;Fort Wayne VA Medical Center;Urology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Vocational rehabilitation and employment programs;Fort Wayne VA Medical Center;Vocational rehabilitation and employment programs at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610A4 - Women Veteran care;Fort Wayne VA Medical Center;Women Veteran care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - Addiction and substance abuse care;Marion VA Medical Center;Addiction and substance abuse care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - Audiology and speech;Marion VA Medical Center;Audiology and speech at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - Dental/oral surgery;Marion VA Medical Center;Dental/oral surgery at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - Mental health care;Marion VA Medical Center;Mental health care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - Neurology;Marion VA Medical Center;Neurology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - Optometry;Marion VA Medical Center;Optometry at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - Primary care;Marion VA Medical Center;Primary care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - PTSD care;Marion VA Medical Center;PTSD care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - Returning service member care;Marion VA Medical Center;Returning service member care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - Surgery;Marion VA Medical Center;Surgery at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610 - Vocational rehabilitation and employment programs;Marion VA Medical Center;Vocational rehabilitation and employment programs at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Audiology and speech;St. Joseph County VA Clinic;Audiology and speech at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Gastroenterology;St. Joseph County VA Clinic;Gastroenterology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Homeless Veteran care;St. Joseph County VA Clinic;Homeless Veteran care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Laboratory and pathology;St. Joseph County VA Clinic;Laboratory and pathology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Mental Health Care;St. Joseph County VA Clinic;Mental Health Care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - My HealtheVet coordinator;St. Joseph County VA Clinic;My HealtheVet coordinator at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Nutrition, food, and dietary care;St. Joseph County VA Clinic;Nutrition, food, and dietary care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Optometry;St. Joseph County VA Clinic;Optometry at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Pharmacy;St. Joseph County VA Clinic;Pharmacy at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Physical medicine and rehabilitation;St. Joseph County VA Clinic;Physical medicine and rehabilitation at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Podiatry;St. Joseph County VA Clinic;Podiatry at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Primary care;St. Joseph County VA Clinic;Primary care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Radiology;St. Joseph County VA Clinic;Radiology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Registry exams;St. Joseph County VA Clinic;Registry exams at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Rehabilitation and prosthetics;St. Joseph County VA Clinic;Rehabilitation and prosthetics at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Social work;St. Joseph County VA Clinic;Social work at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Telehealth;St. Joseph County VA Clinic;Telehealth at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610BY - Urology;St. Joseph County VA Clinic;Urology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610QB - Homeless Veteran care;Columbia Place VA Clinic;Homeless Veteran care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610QA - Addiction and substance abuse care;Fort Wayne VA Clinic;Addiction and substance abuse care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610QA - Mental health care;Fort Wayne VA Clinic;Mental health care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610QA - PTSD care;Fort Wayne VA Clinic;PTSD care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610QA - Smoking and tobacco cessation;Fort Wayne VA Clinic;Smoking and tobacco cessation at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610QA - Vocational rehabilitation and employment programs;Fort Wayne VA Clinic;Vocational rehabilitation and employment programs at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GC - Addiction and substance abuse care;Goshen VA Clinic;Addiction and substance abuse care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GC - Laboratory and pathology;Goshen VA Clinic;Laboratory and pathology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GC - My HealtheVet coordinator;Goshen VA Clinic;My HealtheVet coordinator at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GC - Pharmacy;Goshen VA Clinic;Pharmacy at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GC - Primary care;Goshen VA Clinic;Primary care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GC - PTSD care;Goshen VA Clinic;PTSD care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GB - Addiction and substance abuse care;Muncie VA Clinic;Addiction and substance abuse care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GB - Laboratory and pathology;Muncie VA Clinic;Laboratory and pathology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GB - My HealtheVet coordinator;Muncie VA Clinic;My HealtheVet coordinator at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GB - Pharmacy;Muncie VA Clinic;Pharmacy at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GB - Primary care;Muncie VA Clinic;Primary care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GB - PTSD care;Muncie VA Clinic;PTSD care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GD - Addiction and substance abuse care;Peru VA Clinic;Addiction and substance abuse care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GD - Laboratory and pathology;Peru VA Clinic;Laboratory and pathology at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GD - Nutrition, food, and dietary care;Peru VA Clinic;Nutrition, food, and dietary care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GD - Pharmacy;Peru VA Clinic;Pharmacy at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GD - Primary care;Peru VA Clinic;Primary care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_610GD - PTSD care;Peru VA Clinic;PTSD care at VA Northern Indiana health care;;VA Northern Indiana health care
vha_655 - Addiction and substance abuse care;Aleda E. Lutz Department of Veterans Affairs Medical Center;Addiction and substance abuse care at VA Saginaw health care;;VA Saginaw health care
vha_655 - Audiology and speech;Aleda E. Lutz Department of Veterans Affairs Medical Center;Audiology and speech at VA Saginaw health care;;VA Saginaw health care
vha_655 - Cardiology;Aleda E. Lutz Department of Veterans Affairs Medical Center;Cardiology at VA Saginaw health care;;VA Saginaw health care
vha_655 - Caregiver support;Aleda E. Lutz Department of Veterans Affairs Medical Center;Caregiver support at VA Saginaw health care;;VA Saginaw health care
vha_655 - Dental/oral surgery;Aleda E. Lutz Department of Veterans Affairs Medical Center;Dental/oral surgery at VA Saginaw health care;;VA Saginaw health care
vha_655 - Diabetic care;Aleda E. Lutz Department of Veterans Affairs Medical Center;Diabetic care at VA Saginaw health care;;VA Saginaw health care
vha_655 - Extended care and rehabilitation;Aleda E. Lutz Department of Veterans Affairs Medical Center;Extended care and rehabilitation at VA Saginaw health care;;VA Saginaw health care
vha_655 - Gastroenterology;Aleda E. Lutz Department of Veterans Affairs Medical Center;Gastroenterology at VA Saginaw health care;;VA Saginaw health care
vha_655 - Geriatrics;Aleda E. Lutz Department of Veterans Affairs Medical Center;Geriatrics at VA Saginaw health care;;VA Saginaw health care
vha_655 - Gynecology;Aleda E. Lutz Department of Veterans Affairs Medical Center;Gynecology at VA Saginaw health care;;VA Saginaw health care
vha_655 - Homeless Veteran care;Aleda E. Lutz Department of Veterans Affairs Medical Center;Homeless Veteran care at VA Saginaw health care;;VA Saginaw health care
vha_655 - Infectious disease;Aleda E. Lutz Department of Veterans Affairs Medical Center;Infectious disease at VA Saginaw health care;;VA Saginaw health care
vha_655 - Laboratory and pathology;Aleda E. Lutz Department of Veterans Affairs Medical Center;Laboratory and pathology at VA Saginaw health care;;VA Saginaw health care
