'ID';'Facility Name';'VACM System Health Service';'Facility description of services';'Owner'
'vha_676 ';'Tomah VA Medical Center';'Optometry at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Palliative and hospice care at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Patient advocates at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Pharmacy at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Physical therapy, occupational therapy and kinesiotherapy at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Podiatry at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Primary care at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Psychiatry at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'PTSD care at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Pulmonary medicine at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Recreation and creative arts therapy at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Returning service member care at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Sleep medicine at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Social work at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Suicide prevention at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Surgery at VA Tomah health care';;'VA Tomah health care'
'vha_676 ';'Tomah VA Medical Center';'Women Veteran care at VA Tomah health care';;'VA Tomah health care'
'vha_676GA ';'Wausau VA Clinic';'Mental health care at VA Tomah health care';;'VA Tomah health care'
'vha_676GA ';'Wausau VA Clinic';'My HealtheVet coordinator at VA Tomah health care';;'VA Tomah health care'
'vha_676GA ';'Wausau VA Clinic';'Pharmacy at VA Tomah health care';;'VA Tomah health care'
'vha_676GA ';'Wausau VA Clinic';'Primary care at VA Tomah health care';;'VA Tomah health care'
'vha_676GA ';'Wausau VA Clinic';'Smoking and tobacco cessation at VA Tomah health care';;'VA Tomah health care'
'vha_676GC ';'La Crosse VA Clinic';'Mental health care at VA Tomah health care';;'VA Tomah health care'
'vha_676GC ';'La Crosse VA Clinic';'My HealtheVet coordinator at VA Tomah health care';;'VA Tomah health care'
'vha_676GC ';'La Crosse VA Clinic';'Pharmacy at VA Tomah health care';;'VA Tomah health care'
'vha_676GC ';'La Crosse VA Clinic';'Primary care at VA Tomah health care';;'VA Tomah health care'
'vha_676GC ';'La Crosse VA Clinic';'Smoking and tobacco cessation at VA Tomah health care';;'VA Tomah health care'
'vha_676GD ';'Wisconsin Rapids VA Clinic';'Mental health care at VA Tomah health care';;'VA Tomah health care'
'vha_676GD ';'Wisconsin Rapids VA Clinic';'My HealtheVet coordinator at VA Tomah health care';;'VA Tomah health care'
'vha_676GD ';'Wisconsin Rapids VA Clinic';'Pharmacy at VA Tomah health care';;'VA Tomah health care'
'vha_676GD ';'Wisconsin Rapids VA Clinic';'Primary care at VA Tomah health care';;'VA Tomah health care'
'vha_676GD ';'Wisconsin Rapids VA Clinic';'Smoking and tobacco cessation at VA Tomah health care';;'VA Tomah health care'
'vha_676GE ';'Clark County VA Clinic';'Mental health care at VA Tomah health care';;'VA Tomah health care'
'vha_676GE ';'Clark County VA Clinic';'My HealtheVet coordinator at VA Tomah health care';;'VA Tomah health care'
'vha_676GE ';'Clark County VA Clinic';'Pharmacy at VA Tomah health care';;'VA Tomah health care'
'vha_676GE ';'Clark County VA Clinic';'Primary care at VA Tomah health care';;'VA Tomah health care'
'vha_676GE ';'Clark County VA Clinic';'Smoking and tobacco cessation at VA Tomah health care';;'VA Tomah health care'
'vha_676QA ';'Tomah VA Mobile Clinic';'Primary care at VA Tomah health care';;'VA Tomah health care'
'vha_678 ';'Tucson VA Medical Center';'Addiction and substance abuse care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Amputation care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Caregiver support at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Emergency care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Extended care and rehabilitation at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Gastroenterology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Homeless Veteran care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Laboratory and pathology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'LGBTQ+ Veteran care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Mental health care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Minority Veteran care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'MOVE! weight management at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Nephrology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Patient advocates at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Pharmacy at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Physical medicine and rehabilitation at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Primary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Returning service member care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Spinal cord injury and disorders at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Suicide prevention at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Vocational rehabilitation and employment programs at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678 ';'Tucson VA Medical Center';'Women Veteran care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Laboratory and pathology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Mental health care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Nutrition, food, and dietary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Optometry at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Pharmacy at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Physical therapy, occupational therapy and kinesiotherapy at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Primary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Radiology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Social work at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Telehealth at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GA ';'Sierra Vista VA Clinic';'Women Veteran care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Audiology and speech at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Laboratory and pathology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Mental health care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Nutrition, food, and dietary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Optometry at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Pharmacy at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Physical therapy, occupational therapy and kinesiotherapy at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Primary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Radiology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Social work at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Telehealth at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GB ';'Yuma VA Clinic';'Women Veteran care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Audiology and speech at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Laboratory and pathology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Mental health care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Nutrition, food, and dietary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Optometry at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Pharmacy at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Physical therapy, occupational therapy and kinesiotherapy at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Primary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Radiology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Social work at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GC ';'Casa Grande VA Clinic';'Women Veteran care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GD ';'Safford VA Clinic';'Laboratory and pathology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GD ';'Safford VA Clinic';'Mental health care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GD ';'Safford VA Clinic';'Primary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GD ';'Safford VA Clinic';'Social work at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GD ';'Safford VA Clinic';'Telehealth at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GD ';'Safford VA Clinic';'Women Veteran care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GE ';'Green Valley VA Clinic';'Laboratory and pathology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GE ';'Green Valley VA Clinic';'Mental health care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GE ';'Green Valley VA Clinic';'Primary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GE ';'Green Valley VA Clinic';'Social work at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GE ';'Green Valley VA Clinic';'Telehealth at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GE ';'Green Valley VA Clinic';'Women Veteran care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Laboratory and pathology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Mental health care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Nutrition, food, and dietary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Optometry at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Pharmacy at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Physical therapy, occupational therapy and kinesiotherapy at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Primary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Radiology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Social work at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Telehealth at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GF ';'Northwest Tucson VA Clinic';'Women Veteran care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GG ';'Southeast Tucson VA Clinic';'Laboratory and pathology at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GG ';'Southeast Tucson VA Clinic';'Mental health care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GG ';'Southeast Tucson VA Clinic';'Nutrition, food, and dietary care at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GG ';'Southeast Tucson VA Clinic';'Optometry at VA Southern Arizona health care';;'VA Southern Arizona health care'
'vha_678GG ';'Southeast Tucson VA Clinic';'Pharmacy at VA Southern Arizona health care';;'VA Southern Arizona health care'
